timestamp_utc,git_hash,engine,engine_config,workload,model,repeat,max_tokens,temperature,top_p,concurrency,requests_ok,requests_err,first_error_ts,tokens_in_window,window_s,aggregate_tok_s,decode_tok_s_median,prefill_tok_s_median,per_stream_wall_tok_s_median,ttft_p50_ms,ttft_p95_ms,ttft_samples,itl_p50_ms,token_source,skipped_sse_lines,truncated_streams,power_w_max,power_w_mean,temp_c_max,mem_used_mib_max,sm_clock_min,sm_clock_max,throttle_seen,gpu_samples
2026-08-08T20:55:47.163714+00:00,beae534,llamacpp-687e778,"spec=off,UD-IQ2_M,ctx=262144/8slots,SLOTPROBE",adversarial,deepseek-v4-flash,1,512,1.0,0.95,8,24,0,,12232,180,67.96,8.8,33.41,8.57,1835.0,2213.0,24,113.8,usage,0,0,72.9,70.6,73.0,,2457.0,2470.0,none,33
2026-08-08T20:59:49.996306+00:00,beae534,llamacpp-687e778,"spec=off,UD-IQ2_M,ctx=262144/8slots,SLOTPROBE",adversarial,deepseek-v4-flash,2,512,1.0,0.95,8,24,0,,12208,180,67.82,8.76,35.13,8.53,1850.0,1915.0,24,114.1,usage,0,0,74.9,72.0,76.0,,2424.0,2457.0,none,33
2026-08-08T21:03:52.873639+00:00,beae534,llamacpp-687e778,"spec=off,UD-IQ2_M,ctx=262144/8slots,SLOTPROBE",adversarial,deepseek-v4-flash,3,512,1.0,0.95,8,24,0,,12184,180,67.69,8.75,33.58,8.5,1924.0,2049.0,24,114.6,usage,0,0,76.4,72.7,78.0,,2424.0,2457.0,none,33
