timestamp_utc,git_hash,engine,engine_config,workload,model,repeat,max_tokens,temperature,top_p,concurrency,requests_ok,requests_err,first_error_ts,tokens_in_window,window_s,aggregate_tok_s,decode_tok_s_median,prefill_tok_s_median,per_stream_wall_tok_s_median,ttft_p50_ms,ttft_p95_ms,ttft_samples,itl_p50_ms,token_source,skipped_sse_lines,truncated_streams,power_w_max,power_w_mean,temp_c_max,mem_used_mib_max,sm_clock_min,sm_clock_max,throttle_seen,gpu_samples
2026-08-09T08:37:31.831599+00:00,fb576ab,ds4-v0.5.6,"dspark=on,ctx=32768,RECORD",draftable,deepseek-v4-flash,1,512,1.0,0.95,8,16,0,,5103,180,28.35,3.7,44.11,3.66,2746.0,7470.0,16,265.2,usage,2,0,87.4,71.0,81.0,,2431.0,2463.0,none,42
2026-08-09T08:43:38.866639+00:00,fb576ab,ds4-v0.5.6,"dspark=on,ctx=32768,RECORD",draftable,deepseek-v4-flash,2,512,1.0,0.95,8,20,0,,7875,180,43.75,5.67,58.07,5.5,1758.0,6268.0,20,168.4,usage,1,0,89.4,59.6,79.0,,2444.0,2457.0,none,53
2026-08-09T08:50:15.102782+00:00,fb576ab,ds4-v0.5.6,"dspark=on,ctx=32768,RECORD",draftable,deepseek-v4-flash,3,512,1.0,0.95,8,16,0,,4936,180,27.42,3.69,48.38,3.64,2695.0,7411.0,16,264.4,usage,2,0,87.4,73.7,83.0,,2431.0,2463.0,none,46
