timestamp_utc,git_hash,engine,engine_config,workload,model,repeat,max_tokens,temperature,top_p,concurrency,requests_ok,requests_err,first_error_ts,tokens_in_window,window_s,aggregate_tok_s,decode_tok_s_median,prefill_tok_s_median,per_stream_wall_tok_s_median,ttft_p50_ms,ttft_p95_ms,ttft_samples,itl_p50_ms,token_source,skipped_sse_lines,truncated_streams,power_w_max,power_w_mean,temp_c_max,mem_used_mib_max,sm_clock_min,sm_clock_max,throttle_seen,gpu_samples
2026-08-08T19:46:13.146215+00:00,dfe1fe4,llamacpp-687e778,"spec=off,UD-IQ2_M,ctx=393216/12slots,fa=on,VERIFY",draftable,deepseek-v4-flash,1,512,1.0,0.95,8,16,0,,5339,180,29.66,3.86,31.26,3.77,3982.0,4159.0,16,262.9,usage,0,0,84.1,51.6,73.0,,2418.0,2476.0,none,47
2026-08-08T19:51:15.158671+00:00,dfe1fe4,llamacpp-687e778,"spec=off,UD-IQ2_M,ctx=393216/12slots,fa=on,VERIFY",draftable,deepseek-v4-flash,1,512,1.0,0.95,12,24,0,,11299,180,62.77,5.47,25.48,5.22,4993.0,5091.0,24,181.3,usage,0,0,83.5,63.5,75.0,,2392.0,2476.0,none,36
2026-08-08T19:56:24.407632+00:00,dfe1fe4,llamacpp-687e778,"spec=off,UD-IQ2_M,ctx=393216/12slots,fa=on,VERIFY",draftable,deepseek-v4-flash,2,512,1.0,0.95,8,16,0,,6844,180,38.02,5.06,33.25,4.9,3578.0,3911.0,16,197.4,usage,0,0,67.2,54.3,73.0,,2476.0,2483.0,none,39
2026-08-08T20:01:48.416812+00:00,dfe1fe4,llamacpp-687e778,"spec=off,UD-IQ2_M,ctx=393216/12slots,fa=on,VERIFY",draftable,deepseek-v4-flash,2,512,1.0,0.95,12,25,0,,11247,180,62.48,5.51,27.03,5.26,4489.0,4811.0,25,179.6,usage,0,0,78.1,63.5,74.0,,2431.0,2483.0,none,40
2026-08-08T20:07:00.476553+00:00,dfe1fe4,llamacpp-687e778,"spec=off,UD-IQ2_M,ctx=393216/12slots,fa=on,VERIFY",draftable,deepseek-v4-flash,3,512,1.0,0.95,8,16,0,,5950,180,33.06,4.25,30.9,4.12,3880.0,4208.0,16,221.3,usage,0,0,71.5,52.8,74.0,,2444.0,2483.0,none,46
2026-08-08T20:12:00.662339+00:00,dfe1fe4,llamacpp-687e778,"spec=off,UD-IQ2_M,ctx=393216/12slots,fa=on,VERIFY",draftable,deepseek-v4-flash,3,512,1.0,0.95,12,24,0,,11381,180,63.23,5.5,26.89,5.26,4298.0,4617.0,24,180.5,usage,0,0,79.6,64.0,73.0,,2431.0,2476.0,none,36
