timestamp_utc,git_hash,engine,engine_config,workload,model,repeat,max_tokens,temperature,top_p,concurrency,requests_ok,requests_err,first_error_ts,tokens_in_window,window_s,aggregate_tok_s,decode_tok_s_median,prefill_tok_s_median,per_stream_wall_tok_s_median,ttft_p50_ms,ttft_p95_ms,ttft_samples,itl_p50_ms,token_source,skipped_sse_lines,truncated_streams,power_w_max,power_w_mean,temp_c_max,mem_used_mib_max,sm_clock_min,sm_clock_max,throttle_seen,gpu_samples
2026-08-09T12:50:18.138852+00:00,8770a23,ds4-v0.5.6,"dspark=off,ctx=32768,RECORD2",draftable,deepseek-v4-flash,1,512,1.0,0.95,1,8,0,,3735,180,20.75,21.63,120.53,20.88,875.0,,8,46.1,usage,0,0,70.6,42.8,71.0,,2450.0,2483.0,none,35
2026-08-09T12:55:02.746162+00:00,8770a23,ds4-v0.5.6,"dspark=off,ctx=32768,RECORD2",draftable,deepseek-v4-flash,1,512,1.0,0.95,8,25,0,,9883,180,54.91,7.22,55.78,7.01,2331.0,6732.0,25,130.3,usage,1,0,90.4,75.2,84.0,,2431.0,2457.0,none,40
2026-08-09T13:00:28.314300+00:00,8770a23,ds4-v0.5.6,"dspark=off,ctx=32768,RECORD2",draftable,deepseek-v4-flash,1,512,1.0,0.95,12,26,0,,10167,180,56.48,4.97,49.91,4.8,2434.0,9144.0,26,191.5,usage,4,0,90.4,59.6,74.0,,2450.0,2483.0,none,41
2026-08-09T13:04:39.590733+00:00,8770a23,ds4-v0.5.6,"dspark=off,ctx=32768,RECORD2",draftable,deepseek-v4-flash,2,512,1.0,0.95,1,9,0,,3742,180,20.79,21.68,130.41,20.94,879.0,,9,46.2,usage,0,0,72.3,43.7,70.0,,2463.0,2483.0,none,38
2026-08-09T13:09:25.900916+00:00,8770a23,ds4-v0.5.6,"dspark=off,ctx=32768,RECORD2",draftable,deepseek-v4-flash,2,512,1.0,0.95,8,24,0,,10034,180,55.74,7.28,56.63,7.07,2256.0,5984.0,24,130.3,usage,0,0,90.4,75.6,83.0,,2424.0,2457.0,none,40
2026-08-09T13:14:58.521811+00:00,8770a23,ds4-v0.5.6,"dspark=off,ctx=32768,RECORD2",draftable,deepseek-v4-flash,2,512,1.0,0.95,12,26,0,,10123,180,56.24,4.96,43.98,4.84,2557.0,9253.0,26,191.3,usage,3,0,90.7,58.9,75.0,,2450.0,2483.0,none,42
2026-08-09T13:19:02.597157+00:00,8770a23,ds4-v0.5.6,"dspark=off,ctx=32768,RECORD2",draftable,deepseek-v4-flash,3,512,1.0,0.95,1,8,0,,3755,180,20.86,21.68,129.03,20.97,882.0,,8,46.2,usage,0,0,73.0,43.1,70.0,,2463.0,2502.0,none,36
2026-08-09T13:23:38.447300+00:00,8770a23,ds4-v0.5.6,"dspark=off,ctx=32768,RECORD2",draftable,deepseek-v4-flash,3,512,1.0,0.95,8,24,0,,10015,180,55.64,7.31,57.78,7.08,2180.0,5947.0,24,130.0,usage,0,0,90.7,74.8,82.0,,2431.0,2457.0,none,39
2026-08-09T13:29:08.792040+00:00,8770a23,ds4-v0.5.6,"dspark=off,ctx=32768,RECORD2",draftable,deepseek-v4-flash,3,512,1.0,0.95,12,27,0,,10069,180,55.94,4.95,50.45,4.78,2416.0,9149.0,27,191.6,usage,4,0,90.1,61.1,81.0,,2437.0,2463.0,none,42
