timestamp_utc,git_hash,engine,engine_config,workload,model,repeat,max_tokens,temperature,top_p,concurrency,requests_ok,requests_err,first_error_ts,tokens_in_window,window_s,aggregate_tok_s,decode_tok_s_median,prefill_tok_s_median,per_stream_wall_tok_s_median,ttft_p50_ms,ttft_p95_ms,ttft_samples,itl_p50_ms,token_source,skipped_sse_lines,truncated_streams,power_w_max,power_w_mean,temp_c_max,mem_used_mib_max,sm_clock_min,sm_clock_max,throttle_seen,gpu_samples
2026-08-15T14:25:37.084041+00:00,34e31d9,ablit-q128-target,target-only ctx16384 1slot,adversarial,default,1,512,1.0,0.95,1,3,0,,1333,180,7.41,16.21,1.7,7.97,32752.0,,3,60.3,usage,0,0,57.4,44.6,68.0,,2476.0,2496.0,none,36
2026-08-15T14:29:52.401661+00:00,34e31d9,ablit-q128-target,target-only ctx16384 1slot,adversarial,default,2,512,1.0,0.95,1,3,0,,1350,180,7.5,16.28,1.7,8.03,32425.0,,3,60.3,usage,0,0,57.5,44.5,63.0,,2476.0,2496.0,none,36
2026-08-15T14:34:04.834864+00:00,34e31d9,ablit-q128-target,target-only ctx16384 1slot,adversarial,default,3,512,1.0,0.95,1,3,0,,1393,180,7.74,16.33,1.83,8.05,32312.0,,3,60.2,usage,0,0,56.5,44.7,65.0,,2470.0,2496.0,none,35
