timestamp_utc,git_hash,engine,engine_config,workload,model,repeat,max_tokens,temperature,top_p,concurrency,requests_ok,requests_err,first_error_ts,tokens_in_window,window_s,aggregate_tok_s,decode_tok_s_median,prefill_tok_s_median,per_stream_wall_tok_s_median,ttft_p50_ms,ttft_p95_ms,ttft_samples,itl_p50_ms,token_source,skipped_sse_lines,truncated_streams,power_w_max,power_w_mean,temp_c_max,mem_used_mib_max,sm_clock_min,sm_clock_max,throttle_seen,gpu_samples
2026-08-09T06:44:21.785342+00:00,aa6f5fc,llamacpp-687e778,"dspark=n3,ctx=393216/12slots,RECORD",adversarial,deepseek-v4-flash,1,512,1.0,0.95,1,10,0,,4816,180,26.76,27.15,109.93,26.45,526.0,579.0,10,0.1,usage,0,0,67.3,61.9,74.0,,2457.0,2476.0,none,35
2026-08-09T06:49:25.498810+00:00,aa6f5fc,llamacpp-687e778,"dspark=n3,ctx=393216/12slots,RECORD",adversarial,deepseek-v4-flash,1,512,1.0,0.95,12,25,0,,11859,180,65.88,5.65,25.33,5.54,2731.0,2735.0,25,0.1,usage,0,0,75.6,72.0,74.0,,2418.0,2470.0,none,38
2026-08-09T06:53:28.084188+00:00,aa6f5fc,llamacpp-687e778,"dspark=n3,ctx=393216/12slots,RECORD",adversarial,deepseek-v4-flash,2,512,1.0,0.95,1,10,0,,4636,180,25.76,26.65,110.05,25.94,533.0,579.0,10,0.1,usage,0,0,65.4,61.4,72.0,,2450.0,2476.0,none,37
2026-08-09T06:58:36.959729+00:00,aa6f5fc,llamacpp-687e778,"dspark=n3,ctx=393216/12slots,RECORD",adversarial,deepseek-v4-flash,2,512,1.0,0.95,12,25,0,,11683,180,64.91,5.56,24.94,5.41,2480.0,2669.0,25,0.1,usage,0,0,76.4,70.9,74.0,,2437.0,2476.0,none,40
2026-08-09T07:02:21.500022+00:00,aa6f5fc,llamacpp-687e778,"dspark=n3,ctx=393216/12slots,RECORD",adversarial,deepseek-v4-flash,3,512,1.0,0.95,1,9,0,,4554,180,25.3,26.39,109.7,25.76,513.0,,9,0.1,usage,0,0,66.5,62.0,73.0,,2457.0,2476.0,none,34
2026-08-09T07:07:28.287439+00:00,aa6f5fc,llamacpp-687e778,"dspark=n3,ctx=393216/12slots,RECORD",adversarial,deepseek-v4-flash,3,512,1.0,0.95,12,25,0,,11891,180,66.06,5.57,25.47,5.43,2551.0,2700.0,25,0.1,usage,0,0,76.0,71.6,74.0,,2444.0,2476.0,none,39
