timestamp_utc,git_hash,engine,engine_config,workload,model,repeat,max_tokens,temperature,top_p,concurrency,requests_ok,requests_err,first_error_ts,tokens_in_window,window_s,aggregate_tok_s,decode_tok_s_median,prefill_tok_s_median,per_stream_wall_tok_s_median,ttft_p50_ms,ttft_p95_ms,ttft_samples,itl_p50_ms,token_source,skipped_sse_lines,truncated_streams,power_w_max,power_w_mean,temp_c_max,mem_used_mib_max,sm_clock_min,sm_clock_max,throttle_seen,gpu_samples
2026-08-10T09:35:58.321069+00:00,,spark1-llamacpp,"spec=off,ctx=393216/12slots,REPLICA",adversarial,deepseek-v4-flash,1,512,1.0,0.95,12,36,0,,12287,180,68.26,5.89,25.3,5.74,2565.0,2577.0,36,171.2,usage,0,0,69.3,53.2,73.0,,2385.0,2405.0,none,54
2026-08-10T09:41:56.076250+00:00,,spark1-llamacpp,"spec=off,ctx=393216/12slots,REPLICA",adversarial,deepseek-v4-flash,2,512,1.0,0.95,12,36,0,,12287,180,68.26,5.87,26.1,5.72,2461.0,2491.0,36,171.9,usage,0,0,71.4,53.3,72.0,,2385.0,2392.0,none,54
2026-08-10T09:47:55.053847+00:00,,spark1-llamacpp,"spec=off,ctx=393216/12slots,REPLICA",adversarial,deepseek-v4-flash,3,512,1.0,0.95,12,36,0,,12287,180,68.26,5.89,24.37,5.72,2667.0,2716.0,36,171.6,usage,0,0,70.8,52.8,68.0,,2385.0,2392.0,none,54
