timestamp_utc,git_hash,engine,engine_config,workload,model,repeat,max_tokens,temperature,top_p,concurrency,requests_ok,requests_err,first_error_ts,tokens_in_window,window_s,aggregate_tok_s,decode_tok_s_median,prefill_tok_s_median,per_stream_wall_tok_s_median,ttft_p50_ms,ttft_p95_ms,ttft_samples,itl_p50_ms,token_source,skipped_sse_lines,truncated_streams,power_w_max,power_w_mean,temp_c_max,mem_used_mib_max,sm_clock_min,sm_clock_max,throttle_seen,gpu_samples
2026-08-21T07:32:59.606612+00:00,2078bcb,ds4-v0.5.6.3-accept,candidate no-vmm-override,adversarial,deepseek-v4-flash,1,512,1.0,0.95,1,8,0,,3942,180,21.9,21.99,102.99,21.51,604.0,,8,34.8,usage,32,0,70.6,60.3,80.0,,2444.0,2463.0,none,33
2026-08-21T07:38:45.505811+00:00,2078bcb,ds4-v0.5.6.3-accept,candidate no-vmm-override,adversarial,deepseek-v4-flash,1,512,1.0,0.95,8,24,0,,8462,180,47.01,12.11,1.47,5.95,43811.0,45264.0,24,79.9,usage,192,0,84.8,65.4,82.0,,2418.0,2457.0,none,45
